timestamp,agent_id,agent_name,agent_ip,os_name,os_version,os_platform,manager_name,manager_ip,location,rule_id,rule_level,rule_description,rule_groups,decoder_name,srcip,dstip,srcport,dstport,protocol,user,process,command,status,full_log,severity,attack_type
2025-12-27T18:11:25.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,198.51.100.252,10.10.1.21,17247,80,tcp,-,nginx,GET /login HTTP/1.1,304,"198.51.100.252 - - ""GET /login HTTP/1.1"" 304 297",low,normal
2025-12-27T16:31:39.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,172.16.5.109,10.10.1.30,46240,80,tcp,-,nginx,POST /health HTTP/1.1,200,"172.16.5.109 - - ""POST /health HTTP/1.1"" 200 1258",low,normal
2025-12-27T17:25:07.877Z,004,win-02,10.10.2.22,Windows,10,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.22,10.10.2.22,0,0,local,ec2-user,nginx,open C:\Windows\Temp\tmp.log,,File accessed by user ec2-user: C:\Windows\Temp\tmp.log,low,normal
2025-12-27T16:30:38.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.15,10.10.2.15,0,0,local,bob,python3,open /var/www/html/index.html,,File accessed by user bob: /var/www/html/index.html,low,normal
2025-12-27T18:58:21.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/firewall.log,10110,11,Possible DDoS flood detected,"['network', 'ddos', 'attack']",iptables,203.0.113.31,10.10.1.21,32469,8080,tcp,-,kernel,,SYN flood,IN=eth0 OUT= MAC=... SRC=203.0.113.31 DST=10.10.1.21 LEN=60 TOS=0x00 PREC=0x00 TTL=52 ID=12345 PROTO=TCP SPT=52102 DPT=8080 SYN,high,ddos
2025-12-27T17:28:47.877Z,004,win-02,10.10.2.22,Windows,10,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.22,10.10.2.22,0,0,local,ubuntu,nginx,open /var/www/html/index.html,,File accessed by user ubuntu: /var/www/html/index.html,low,normal
2025-12-27T17:18:24.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,203.0.113.93,10.10.1.21,56997,80,tcp,-,nginx,POST /index.html HTTP/1.1,304,"203.0.113.93 - - ""POST /index.html HTTP/1.1"" 304 1509",low,normal
2025-12-27T17:59:38.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,203.0.113.64,10.10.1.21,13736,22,tcp,root,sshd,,Accepted password,Accepted password for root from 203.0.113.64 port 6854 ssh2,low,normal
2025-12-27T16:40:36.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,172.16.5.114,10.10.1.21,4153,22,tcp,bob,sshd,,Accepted password,Accepted password for bob from 172.16.5.114 port 55844 ssh2,low,normal
2025-12-27T18:55:57.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,92021,9,Phishing email indicators detected,"['email', 'phishing', 'attack']",windows_eventchannel,203.0.113.235,10.10.2.15,42107,25,tcp,bob,outlook.exe,email_subject=Security alert on your account,sender=it-support@secure-mail.com,Suspicious email from it-support@secure-mail.com to user inbox. Subject: Security alert on your account. URL: hxxp://secure-login.example.com,high,phishing
2025-12-27T16:37:00.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,198.51.100.174,10.10.1.21,59178,22,tcp,root,sshd,,Accepted password,Accepted password for root from 198.51.100.174 port 22562 ssh2,low,normal
2025-12-27T18:21:29.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,172.16.5.72,10.10.1.30,41857,80,tcp,-,nginx,HEAD / HTTP/1.1,200,"172.16.5.72 - - ""HEAD / HTTP/1.1"" 200 1526",low,normal
2025-12-27T18:30:51.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5712,10,SSHD brute force attempt,"['authentication_failed', 'ssh', 'attack']",sshd,198.51.100.223,10.10.1.30,3733,22,tcp,ubuntu,sshd,,Failed password,Failed password for invalid user ubuntu from 198.51.100.223 port 37461 ssh2,high,bruteforce
2025-12-27T16:20:27.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,203.0.113.174,10.10.1.30,16590,22,tcp,bob,sshd,,Accepted password,Accepted password for bob from 203.0.113.174 port 64566 ssh2,low,normal
2025-12-27T17:30:35.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,203.0.113.251,10.10.1.30,7227,22,tcp,admin,sshd,,Accepted password,Accepted password for admin from 203.0.113.251 port 37573 ssh2,low,normal
2025-12-27T16:36:30.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.21,10.10.1.21,0,0,local,ec2-user,svchost.exe,open /etc/cron.daily/backup,,File accessed by user ec2-user: /etc/cron.daily/backup,low,normal
2025-12-27T17:33:42.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.21,10.10.1.21,0,0,local,ubuntu,powershell.exe,open /etc/cron.daily/backup,,File accessed by user ubuntu: /etc/cron.daily/backup,low,normal
2025-12-27T18:19:43.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,203.0.113.180,10.10.1.21,58513,22,tcp,alice,sshd,,Accepted password,Accepted password for alice from 203.0.113.180 port 24116 ssh2,low,normal
2025-12-27T17:47:31.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,203.0.113.199,10.10.1.30,52612,22,tcp,admin,sshd,,Accepted password,Accepted password for admin from 203.0.113.199 port 59154 ssh2,low,normal
2025-12-27T16:56:16.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,198.51.100.163,10.10.1.21,39841,22,tcp,svc_backup,sshd,,Accepted password,Accepted password for svc_backup from 198.51.100.163 port 20469 ssh2,low,normal
2025-12-27T18:36:47.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,100201,13,Malware execution suspected,"['malware', 'execution', 'attack']",windows_eventchannel,172.16.5.52,10.10.2.15,39104,3389,udp,svc_backup,powershell.exe,powershell -EncodedCommand SQBFAFgAIA...,execution,Suspicious process execution: powershell.exe powershell -EncodedCommand SQBFAFgAIA...,critical,malware
2025-12-27T17:56:15.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.15,10.10.2.15,0,0,local,root,svchost.exe,open /var/www/html/index.html,,File accessed by user root: /var/www/html/index.html,low,normal
2025-12-27T17:50:18.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.15,10.10.2.15,0,0,local,svc_backup,apache2,open C:\Windows\Temp\tmp.log,,File accessed by user svc_backup: C:\Windows\Temp\tmp.log,low,normal
2025-12-27T17:52:53.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,203.0.113.151,10.10.1.30,23536,22,tcp,admin,sshd,,Accepted password,Accepted password for admin from 203.0.113.151 port 60113 ssh2,low,normal
2025-12-27T16:56:06.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,172.16.5.20,10.10.1.21,25494,22,tcp,admin,sshd,,Accepted password,Accepted password for admin from 172.16.5.20 port 5281 ssh2,low,normal
2025-12-27T16:43:41.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,192.168.1.138,10.10.1.30,65168,22,tcp,bob,sshd,,Accepted password,Accepted password for bob from 192.168.1.138 port 57908 ssh2,low,normal
2025-12-27T16:53:48.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.21,10.10.1.21,0,0,local,ec2-user,svchost.exe,open /etc/cron.daily/backup,,File accessed by user ec2-user: /etc/cron.daily/backup,low,normal
2025-12-27T18:19:55.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,172.16.5.149,10.10.1.21,25879,80,tcp,-,nginx,HEAD /index.html HTTP/1.1,200,"172.16.5.149 - - ""HEAD /index.html HTTP/1.1"" 200 1502",low,normal
2025-12-27T18:45:59.877Z,004,win-02,10.10.2.22,Windows,10,windows,wazuh-manager-01,10.10.0.10,EventChannel,92021,9,Phishing email indicators detected,"['email', 'phishing', 'attack']",windows_eventchannel,198.51.100.139,10.10.2.22,64028,25,tcp,ec2-user,outlook.exe,email_subject=Action Required: Password Reset,sender=it-support@secure-mail.com,Suspicious email from it-support@secure-mail.com to user inbox. Subject: Action Required: Password Reset. URL: hxxp://secure-login.example.com,high,phishing
2025-12-27T18:32:43.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,60122,12,Possible privilege escalation via sudo,"['sudo', 'privilege_escalation', 'attack']",sudo,10.10.1.21,10.10.1.21,0,0,local,ubuntu,sshd,sudo /bin/bash,,sudo: ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/bin/bash,critical,privilege_escalation
2025-12-27T18:00:20.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,192.168.1.213,10.10.1.21,40543,22,tcp,admin,sshd,,Accepted password,Accepted password for admin from 192.168.1.213 port 57704 ssh2,low,normal
2025-12-27T17:35:38.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,203.0.113.109,10.10.1.30,55391,80,tcp,-,nginx,HEAD /health HTTP/1.1,301,"203.0.113.109 - - ""HEAD /health HTTP/1.1"" 301 686",low,normal
2025-12-27T18:39:57.877Z,004,win-02,10.10.2.22,Windows,10,windows,wazuh-manager-01,10.10.0.10,EventChannel,92021,9,Phishing email indicators detected,"['email', 'phishing', 'attack']",windows_eventchannel,203.0.113.106,10.10.2.22,39480,25,tcp,root,outlook.exe,email_subject=Verify your account now,sender=it-support@secure-mail.com,Suspicious email from it-support@secure-mail.com to user inbox. Subject: Verify your account now. URL: hxxp://secure-login.example.com,high,phishing
2025-12-27T18:55:10.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/firewall.log,10110,11,Possible DDoS flood detected,"['network', 'ddos', 'attack']",iptables,192.168.1.126,10.10.1.21,51913,8080,tcp,-,kernel,,SYN flood,IN=eth0 OUT= MAC=... SRC=192.168.1.126 DST=10.10.1.21 LEN=60 TOS=0x00 PREC=0x00 TTL=52 ID=12345 PROTO=TCP SPT=31448 DPT=8080 SYN,high,ddos
2025-12-27T17:08:20.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.30,10.10.1.30,0,0,local,admin,powershell.exe,open C:\Windows\Temp\tmp.log,,File accessed by user admin: C:\Windows\Temp\tmp.log,low,normal
2025-12-27T18:35:22.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,60122,12,Possible privilege escalation via sudo,"['sudo', 'privilege_escalation', 'attack']",sudo,10.10.1.21,10.10.1.21,0,0,local,admin,svchost.exe,sudo /bin/bash,,sudo: admin : TTY=pts/0 ; PWD=/home/admin ; USER=root ; COMMAND=/bin/bash,critical,privilege_escalation
2025-12-27T16:30:22.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.21,10.10.1.21,0,0,local,ec2-user,nginx,open /etc/cron.daily/backup,,File accessed by user ec2-user: /etc/cron.daily/backup,low,normal
2025-12-27T16:22:49.877Z,004,win-02,10.10.2.22,Windows,10,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.22,10.10.2.22,0,0,local,admin,apache2,open C:\Windows\Temp\tmp.log,,File accessed by user admin: C:\Windows\Temp\tmp.log,low,normal
2025-12-27T17:36:36.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,192.168.1.14,10.10.1.30,9089,80,tcp,-,nginx,HEAD / HTTP/1.1,200,"192.168.1.14 - - ""HEAD / HTTP/1.1"" 200 882",low,normal
2025-12-27T17:31:19.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.21,10.10.1.21,0,0,local,alice,powershell.exe,open C:\Windows\Temp\tmp.log,,File accessed by user alice: C:\Windows\Temp\tmp.log,low,normal
2025-12-27T17:52:06.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.21,10.10.1.21,0,0,local,bob,python3,open C:\Users\Public\report.docx,,File accessed by user bob: C:\Users\Public\report.docx,low,normal
2025-12-27T18:55:45.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5712,10,SSHD brute force attempt,"['authentication_failed', 'ssh', 'attack']",sshd,192.168.1.120,10.10.1.30,7292,22,tcp,root,sshd,,Failed password,Failed password for invalid user root from 192.168.1.120 port 34571 ssh2,high,bruteforce
2025-12-27T17:56:26.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,192.168.1.173,10.10.1.30,27363,80,tcp,-,nginx,GET /login HTTP/1.1,200,"192.168.1.173 - - ""GET /login HTTP/1.1"" 200 1748",low,normal
2025-12-27T16:46:15.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,172.16.5.57,10.10.1.21,26293,22,tcp,ubuntu,sshd,,Accepted password,Accepted password for ubuntu from 172.16.5.57 port 64925 ssh2,low,normal
2025-12-27T18:03:32.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.30,10.10.1.30,0,0,local,ubuntu,svchost.exe,open /etc/cron.daily/backup,,File accessed by user ubuntu: /etc/cron.daily/backup,low,normal
2025-12-27T17:06:26.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,203.0.113.104,10.10.1.21,28913,22,tcp,ec2-user,sshd,,Accepted password,Accepted password for ec2-user from 203.0.113.104 port 7588 ssh2,low,normal
2025-12-27T18:15:52.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,172.16.5.199,10.10.1.21,11267,22,tcp,svc_backup,sshd,,Accepted password,Accepted password for svc_backup from 172.16.5.199 port 46937 ssh2,low,normal
2025-12-27T18:28:45.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.21,10.10.1.21,0,0,local,admin,nginx,open C:\Windows\Temp\tmp.log,,File accessed by user admin: C:\Windows\Temp\tmp.log,low,normal
2025-12-27T18:47:21.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/syslog,100201,13,Malware execution suspected,"['malware', 'execution', 'attack']",syslog,203.0.113.195,10.10.1.21,40706,22,tcp,admin,python3,/tmp/cryptominer -o stratum+tcp://malicious.pool:3333,execution,Process started: python3 /tmp/cryptominer -o stratum+tcp://malicious.pool:3333,critical,malware
2025-12-27T18:00:31.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,198.51.100.131,10.10.1.21,61431,80,tcp,-,nginx,GET /health HTTP/1.1,304,"198.51.100.131 - - ""GET /health HTTP/1.1"" 304 1316",low,normal
2025-12-27T18:28:25.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,192.168.1.204,10.10.1.21,64647,22,tcp,svc_backup,sshd,,Accepted password,Accepted password for svc_backup from 192.168.1.204 port 58561 ssh2,low,normal
2025-12-27T17:19:27.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,192.168.1.33,10.10.1.21,11620,80,tcp,-,nginx,POST /assets/app.js HTTP/1.1,200,"192.168.1.33 - - ""POST /assets/app.js HTTP/1.1"" 200 2001",low,normal
2025-12-27T17:47:54.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.21,10.10.1.21,0,0,local,root,python3,open C:\Users\Public\report.docx,,File accessed by user root: C:\Users\Public\report.docx,low,normal
2025-12-27T17:03:10.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,172.16.5.88,10.10.1.30,16583,22,tcp,ubuntu,sshd,,Accepted password,Accepted password for ubuntu from 172.16.5.88 port 32277 ssh2,low,normal
2025-12-27T16:35:09.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.21,10.10.1.21,0,0,local,alice,cmd.exe,open /etc/cron.daily/backup,,File accessed by user alice: /etc/cron.daily/backup,low,normal
2025-12-27T18:17:27.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,203.0.113.70,10.10.1.21,60157,80,tcp,-,nginx,HEAD /assets/app.js HTTP/1.1,200,"203.0.113.70 - - ""HEAD /assets/app.js HTTP/1.1"" 200 812",low,normal
2025-12-27T17:06:36.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,198.51.100.47,10.10.1.30,49321,22,tcp,admin,sshd,,Accepted password,Accepted password for admin from 198.51.100.47 port 46170 ssh2,low,normal
2025-12-27T17:34:20.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,203.0.113.222,10.10.1.30,59098,80,tcp,-,nginx,POST /login HTTP/1.1,304,"203.0.113.222 - - ""POST /login HTTP/1.1"" 304 1076",low,normal
2025-12-27T16:59:24.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,172.16.5.167,10.10.1.30,20814,22,tcp,svc_backup,sshd,,Accepted password,Accepted password for svc_backup from 172.16.5.167 port 26999 ssh2,low,normal
2025-12-27T18:16:17.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,203.0.113.10,10.10.1.30,58568,80,tcp,-,nginx,HEAD /health HTTP/1.1,301,"203.0.113.10 - - ""HEAD /health HTTP/1.1"" 301 1302",low,normal
2025-12-27T18:56:12.877Z,004,win-02,10.10.2.22,Windows,10,windows,wazuh-manager-01,10.10.0.10,EventChannel,92021,9,Phishing email indicators detected,"['email', 'phishing', 'attack']",windows_eventchannel,172.16.5.67,10.10.2.22,39163,25,tcp,bob,outlook.exe,email_subject=Verify your account now,sender=alerts@banking-secure.com,Suspicious email from alerts@banking-secure.com to user inbox. Subject: Verify your account now. URL: hxxp://secure-login.example.com,high,phishing
2025-12-27T16:22:07.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,203.0.113.99,10.10.1.21,30301,22,tcp,admin,sshd,,Accepted password,Accepted password for admin from 203.0.113.99 port 50422 ssh2,low,normal
2025-12-27T18:35:20.877Z,004,win-02,10.10.2.22,Windows,10,windows,wazuh-manager-01,10.10.0.10,EventChannel,100201,13,Malware execution suspected,"['malware', 'execution', 'attack']",windows_eventchannel,203.0.113.222,10.10.2.22,2715,445,tcp,ubuntu,powershell.exe,powershell -EncodedCommand SQBFAFgAIA...,execution,Suspicious process execution: powershell.exe powershell -EncodedCommand SQBFAFgAIA...,critical,malware
2025-12-27T18:55:21.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,60122,12,Suspicious admin group modification,"['windows', 'privilege_escalation', 'attack']",windows_eventchannel,10.10.2.15,10.10.2.15,0,0,local,svc_backup,sshd,net localgroup administrators /add,,Administrator privileges assigned to user svc_backup,critical,privilege_escalation
2025-12-27T18:30:01.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,100201,13,Malware execution suspected,"['malware', 'execution', 'attack']",windows_eventchannel,203.0.113.238,10.10.2.15,48490,443,tcp,root,powershell.exe,powershell -EncodedCommand SQBFAFgAIA...,execution,Suspicious process execution: powershell.exe powershell -EncodedCommand SQBFAFgAIA...,critical,malware
2025-12-27T17:49:43.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/audit/audit.log,80703,3,File access normal,"['file', 'audit']",auditd,10.10.1.30,10.10.1.30,0,0,local,ec2-user,nginx,open C:\Windows\Temp\tmp.log,,File accessed by user ec2-user: C:\Windows\Temp\tmp.log,low,normal
2025-12-27T18:43:26.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5712,10,SSHD brute force attempt,"['authentication_failed', 'ssh', 'attack']",sshd,203.0.113.32,10.10.1.21,52418,22,tcp,admin,sshd,,Failed password,Failed password for invalid user admin from 203.0.113.32 port 22896 ssh2,high,bruteforce
2025-12-27T16:22:34.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,172.16.5.218,10.10.1.30,20733,22,tcp,admin,sshd,,Accepted password,Accepted password for admin from 172.16.5.218 port 57223 ssh2,low,normal
2025-12-27T18:02:40.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,172.16.5.65,10.10.1.21,65229,22,tcp,ec2-user,sshd,,Accepted password,Accepted password for ec2-user from 172.16.5.65 port 20675 ssh2,low,normal
2025-12-27T17:26:32.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,203.0.113.27,10.10.1.21,11290,80,tcp,-,nginx,POST /login HTTP/1.1,200,"203.0.113.27 - - ""POST /login HTTP/1.1"" 200 1512",low,normal
2025-12-27T18:15:41.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/nginx/access.log,31102,2,Web access normal,"['web', 'access']",nginx,203.0.113.65,10.10.1.30,35654,80,tcp,-,nginx,HEAD /login HTTP/1.1,304,"203.0.113.65 - - ""HEAD /login HTTP/1.1"" 304 1821",low,normal
2025-12-27T18:59:48.877Z,002,db-01,10.10.1.30,CentOS,7,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,60122,12,Possible privilege escalation via sudo,"['sudo', 'privilege_escalation', 'attack']",sudo,10.10.1.30,10.10.1.30,0,0,local,alice,python3,sudo /bin/bash,,sudo: alice : TTY=pts/0 ; PWD=/home/alice ; USER=root ; COMMAND=/bin/bash,critical,privilege_escalation
2025-12-27T17:59:03.877Z,003,win-01,10.10.2.15,Windows,2019,windows,wazuh-manager-01,10.10.0.10,EventChannel,80703,3,File access normal,"['file', 'audit']",windows_eventchannel,10.10.2.15,10.10.2.15,0,0,local,ubuntu,powershell.exe,open C:\Users\Public\report.docx,,File accessed by user ubuntu: C:\Users\Public\report.docx,low,normal
2025-12-27T17:48:05.877Z,001,web-01,10.10.1.21,Ubuntu,22.04,linux,wazuh-manager-01,10.10.0.10,/var/log/auth.log,5716,3,Successful SSH login,"['authentication_success', 'ssh']",sshd,192.168.1.157,10.10.1.21,50761,22,tcp,bob,sshd,,Accepted password,Accepted password for bob from 192.168.1.157 port 3187 ssh2,low,normal
